vehicle_id,date,region,service_type,miles_driven,fuel_consumed,load_capacity_used,driver_id,on_time_deliveries,total_deliveries,on_time_rate
VH-1032,2023-04-26,Southwest,Transportation Management,355.70624070967847,41.53905430056006,71.30834741994191,DRV-350,4,7,0.5714285714285714
VH-5373,2023-06-11,Northwest,Transportation Management,405.0283168471519,55.16467549085466,77.67075020099473,DRV-649,7,10,0.7
VH-4598,2024-08-01,Southwest,Distribution Center Management,426.40854556951774,64.26909717343342,84.48548279792095,DRV-535,5,6,0.8333333333333334
VH-3392,2024-12-12,Midwest,Freight Management,271.537475655706,36.39468704775099,69.41534216699954,DRV-145,4,7,0.5714285714285714
VH-7705,2024-06-26,Southeast,Supply Chain Solutions,343.41150697206234,42.44642845964904,70.51600051965814,DRV-408,7,9,0.7777777777777778
VH-7790,2024-08-09,Northwest,Fleet Maintenance,436.20694667950556,49.58175738508657,70.60123191456368,DRV-641,9,12,0.75
VH-3677,2023-08-25,Northwest,Dedicated Contract Carriage,429.5715971342538,55.800801039019596,74.85960493979046,DRV-487,8,9,0.8888888888888888
VH-2401,2023-03-07,Midwest,Fleet Maintenance,337.97170066957983,43.8579113744732,87.27210415018848,DRV-741,7,11,0.6363636363636364
VH-1817,2023-03-11,West,Supply Chain Solutions,295.4080673611895,43.95225989758195,91.90943893606531,DRV-418,5,7,0.7142857142857143
VH-7203,2024-03-22,West,Distribution Center Management,347.6372949877657,41.97022936223569,87.57829917815003,DRV-696,4,7,0.5714285714285714
VH-5562,2024-02-20,West,Dedicated Contract Carriage,485.6070023073677,72.37872816557298,75.15980176904903,DRV-544,3,5,0.6
VH-5723,2024-06-15,Southwest,Fleet Maintenance,372.43045444909717,49.213821040594446,85.41817016233215,DRV-736,5,9,0.5555555555555556
VH-3438,2024-03-16,Northeast,Freight Management,554.64491497405,84.10801497665437,48.72287106662668,DRV-561,4,7,0.5714285714285714
VH-7828,2024-04-08,West,Freight Management,589.454293240767,77.9244609303166,57.89223422159344,DRV-732,6,7,0.8571428571428571
VH-2210,2024-01-31,West,Dedicated Contract Carriage,659.2625112134133,83.63824685036205,51.64363063973369,DRV-925,8,14,0.5714285714285714
VH-7641,2024-12-11,Northwest,Dedicated Contract Carriage,524.9446177293614,62.64555490870046,63.6870215463552,DRV-447,1,2,0.5
VH-1599,2024-07-04,Southeast,Dedicated Contract Carriage,500.6891599117674,59.91340526289743,83.07792603197666,DRV-849,9,10,0.9
VH-6480,2024-10-18,Southeast,Transportation Management,615.2853081145222,80.02666804983437,70.92339530520148,DRV-524,3,4,0.75
VH-2846,2024-07-10,Midwest,Supply Chain Solutions,303.81330384730694,37.798411444739216,75.69666288934091,DRV-364,12,13,0.9230769230769231
VH-7592,2024-01-30,Midwest,Freight Management,525.159593745444,59.56574747235002,66.60232603209354,DRV-197,11,12,0.9166666666666666
VH-8861,2023-11-22,Midwest,Freight Management,563.9082820664137,70.5288223422724,57.35317334818366,DRV-302,6,8,0.75
VH-2887,2023-04-01,West,Supply Chain Solutions,448.7576873955538,65.13949991672496,76.50159599799689,DRV-246,7,13,0.5384615384615384
VH-1679,2023-03-11,Southeast,Distribution Center Management,548.714295542886,63.389347206338506,85.90265785368693,DRV-704,6,7,0.8571428571428571
VH-4252,2023-06-15,Midwest,Freight Management,409.93118716741526,52.45613671082632,70.60831329269071,DRV-475,6,8,0.75
VH-2835,2024-10-03,Southeast,Fleet Maintenance,454.7358821980448,74.60990453756429,71.82462957299677,DRV-725,5,7,0.7142857142857143
VH-3177,2023-08-02,West,Distribution Center Management,493.98141963845023,54.9433994825898,63.76331518164926,DRV-143,9,11,0.8181818181818182
VH-9142,2024-08-23,Northwest,Fleet Maintenance,490.41932487262955,74.4378980029886,90.2686207317661,DRV-329,2,4,0.5
VH-1148,2023-12-01,West,Dedicated Contract Carriage,283.2448343386537,41.930703409066034,70.24511423862909,DRV-684,6,11,0.5454545454545454
VH-2495,2024-01-04,Midwest,Freight Management,388.35707627590017,46.53708952189717,82.8590799491668,DRV-874,6,7,0.8571428571428571
VH-2744,2024-08-06,West,Fleet Maintenance,455.08044280820684,55.57943528713555,79.38606920642921,DRV-386,7,11,0.6363636363636364
VH-2646,2024-11-07,West,Fleet Maintenance,497.05620749052105,69.11410054831566,77.4950780472485,DRV-934,7,9,0.7777777777777778
VH-3995,2023-02-18,Southeast,Dedicated Contract Carriage,530.7899075810049,65.32395008149904,59.89608499680524,DRV-235,7,9,0.7777777777777778
VH-7643,2023-02-21,Northeast,Distribution Center Management,452.93035333779943,55.80282018118149,80.46488412157989,DRV-684,6,9,0.6666666666666666
VH-8378,2023-10-16,Southwest,Fleet Maintenance,582.9654106393083,67.31040626095911,65.80069735893194,DRV-920,5,8,0.625
VH-9849,2024-09-17,Midwest,Freight Management,414.8990473124965,46.5469699711091,72.39911518178606,DRV-882,5,8,0.625
VH-4667,2023-08-27,Northeast,Distribution Center Management,552.8214833012983,87.02276222816593,88.38247555626818,DRV-107,12,15,0.8
VH-1576,2023-05-13,Northwest,Distribution Center Management,432.00257606475407,64.12620596040585,81.19967765566186,DRV-347,6,9,0.6666666666666666
VH-5779,2023-06-15,Midwest,Supply Chain Solutions,339.9533080117143,50.90033506958698,91.76588974617252,DRV-820,9,11,0.8181818181818182
VH-9187,2024-01-09,Northeast,Freight Management,764.2200095438868,90.4252378528405,84.5952535622613,DRV-853,9,10,0.9
VH-3972,2024-01-08,West,Freight Management,509.9038120290099,62.32244995264799,55.90404598122796,DRV-323,2,3,0.6666666666666666
VH-8756,2024-04-22,Midwest,Dedicated Contract Carriage,229.09046085221172,35.899768694810014,74.28011893352534,DRV-479,5,7,0.7142857142857143
VH-4948,2024-04-23,Northeast,Dedicated Contract Carriage,558.4236304502691,83.38327872204262,91.9805320498162,DRV-186,9,10,0.9
VH-7544,2024-10-11,Southwest,Transportation Management,469.74528212587177,61.91314967516019,78.70136115474577,DRV-609,9,10,0.9
VH-3045,2024-08-13,West,Freight Management,554.0437971456059,74.24297632332467,94.40076998627667,DRV-657,3,5,0.6
VH-2627,2024-11-12,Midwest,Distribution Center Management,515.0325019307279,57.26624979690181,88.98658872511717,DRV-199,3,4,0.75
VH-2488,2024-09-26,Northwest,Transportation Management,358.3677706769661,45.399379317283504,44.03057495172847,DRV-874,5,6,0.8333333333333334
VH-4563,2024-11-18,Northwest,Freight Management,560.4123782293692,87.20467051502133,33.62035439655431,DRV-945,5,7,0.7142857142857143
VH-2802,2023-10-27,Midwest,Dedicated Contract Carriage,370.4692407503669,43.14467613554746,78.60172196033774,DRV-621,7,9,0.7777777777777778
VH-4591,2023-03-23,Northeast,Dedicated Contract Carriage,353.1207586734949,54.086165045674235,44.04925659768246,DRV-184,7,8,0.875
VH-4520,2023-03-28,Midwest,Freight Management,409.80683798524876,58.86058091176623,61.53059600567589,DRV-709,9,10,0.9
VH-6896,2023-08-13,West,Transportation Management,325.4355484548184,45.232230330258474,74.07250100435772,DRV-262,7,8,0.875
VH-8643,2023-01-16,Southeast,Dedicated Contract Carriage,510.1332656200022,58.30881395259597,89.67183069350595,DRV-715,4,6,0.6666666666666666
VH-8041,2023-12-24,Northwest,Dedicated Contract Carriage,700.2752883396647,112.35033575834001,79.34604570573718,DRV-147,5,6,0.8333333333333334
VH-4311,2023-06-12,Northeast,Supply Chain Solutions,317.52586174810676,43.42572952367212,83.1481751718107,DRV-546,2,4,0.5
VH-3305,2024-09-01,Southwest,Fleet Maintenance,614.9826865579814,94.10500876261685,89.45383961731068,DRV-800,3,5,0.6
VH-8875,2024-10-29,Midwest,Freight Management,378.15223611096826,47.0435602049055,84.63233478579193,DRV-708,7,9,0.7777777777777778
VH-2967,2024-05-28,West,Supply Chain Solutions,378.76127000959247,52.363386370732876,78.3863460819265,DRV-815,3,5,0.6
VH-9009,2023-12-16,Midwest,Fleet Maintenance,313.0199323259926,48.526910076682654,81.00653643321964,DRV-496,8,11,0.7272727272727273
VH-6462,2024-11-11,Southwest,Freight Management,491.15562340388345,56.6703962080239,45.27665124399253,DRV-706,5,7,0.7142857142857143
VH-7897,2024-04-08,West,Supply Chain Solutions,291.15580536344726,41.63498589905674,70.6092154608073,DRV-408,4,6,0.6666666666666666
VH-4458,2024-01-10,Southwest,Supply Chain Solutions,393.1188713674194,46.633186893435536,58.19416078607274,DRV-306,5,8,0.625
VH-9585,2023-04-02,West,Freight Management,583.0622735044541,93.23701637913177,83.5579398519453,DRV-454,4,7,0.5714285714285714
VH-5778,2023-06-30,Southeast,Distribution Center Management,637.637406359771,80.129499471082,75.99840521410609,DRV-364,11,14,0.7857142857142857
VH-4730,2023-10-28,Northwest,Transportation Management,335.9781378594464,48.89887650802735,84.06585018311603,DRV-169,9,10,0.9
VH-5365,2024-10-21,West,Freight Management,413.49315315645555,50.684980585514175,72.49065708480856,DRV-294,3,4,0.75
VH-8547,2023-07-08,Southwest,Supply Chain Solutions,432.97118090528244,53.661580537607435,74.1315406293382,DRV-599,6,8,0.75
VH-1027,2023-11-10,Northeast,Distribution Center Management,273.4165839140776,30.693520803915632,72.01329193951776,DRV-335,6,8,0.75
VH-4491,2024-05-07,Northwest,Supply Chain Solutions,381.13256260336925,56.303077848257715,77.74790568773892,DRV-459,2,3,0.6666666666666666
VH-7423,2023-05-08,Southeast,Transportation Management,373.8608441020182,53.917034529818174,94.62868659165845,DRV-852,7,9,0.7777777777777778
VH-6301,2024-06-02,Midwest,Distribution Center Management,508.64431001771544,74.50510647380435,67.37557185722,DRV-625,3,5,0.6
VH-7160,2024-03-01,Southeast,Freight Management,479.43487368660715,74.89344476189383,55.4334834653085,DRV-788,4,5,0.8
VH-2173,2024-07-12,Southeast,Fleet Maintenance,464.8633893426817,53.29340117203723,26.263810227311968,DRV-548,8,9,0.8888888888888888
VH-1338,2024-07-18,Midwest,Transportation Management,424.6703578202631,54.14854047189385,70.86870884041163,DRV-967,8,9,0.8888888888888888
VH-1841,2023-07-06,West,Dedicated Contract Carriage,607.3677749164902,80.01081824456321,82.68433724416094,DRV-853,8,9,0.8888888888888888
VH-1293,2024-07-03,Southeast,Freight Management,447.3900378138205,50.19638336416552,45.57313884001551,DRV-836,9,15,0.6
VH-7558,2024-03-28,Northwest,Freight Management,569.2204488520396,74.58955465295685,81.9581689296183,DRV-827,3,4,0.75
VH-2647,2024-04-15,Southeast,Freight Management,520.7632717001683,63.16739973739935,65.14810276472461,DRV-189,10,14,0.7142857142857143
VH-5898,2024-07-18,Northeast,Distribution Center Management,468.33046279793024,52.95103358902242,54.17093576272799,DRV-237,9,12,0.75
VH-5526,2023-08-12,Northwest,Dedicated Contract Carriage,556.7211460775982,71.6279862595716,67.6453685975059,DRV-650,5,7,0.7142857142857143
VH-6614,2023-06-03,Northeast,Distribution Center Management,413.02905442866114,64.85288094192461,53.30175866675828,DRV-540,8,11,0.7272727272727273
VH-4801,2024-07-13,Northwest,Fleet Maintenance,342.6502047644768,40.152999193866286,74.4912232491591,DRV-629,5,7,0.7142857142857143
VH-9280,2023-12-17,Southwest,Distribution Center Management,446.4562513490462,70.81135589334582,87.85044986031279,DRV-477,8,10,0.8
VH-8376,2023-05-27,Midwest,Freight Management,630.2944713045908,71.30329329636267,45.39891554520186,DRV-941,7,10,0.7
VH-1899,2024-07-29,Northwest,Supply Chain Solutions,475.68295114689647,64.80606148489711,52.4573393595731,DRV-169,4,7,0.5714285714285714
VH-4477,2023-12-15,Northwest,Dedicated Contract Carriage,389.4659913382561,48.28444577471885,73.88699875814775,DRV-424,5,6,0.8333333333333334
VH-2744,2023-07-01,West,Dedicated Contract Carriage,352.67130025228886,41.281277346471185,75.3579017931891,DRV-556,2,3,0.6666666666666666
VH-7096,2024-09-28,West,Distribution Center Management,267.3797223326403,41.15720384501202,87.47186039320431,DRV-294,10,12,0.8333333333333334
VH-3253,2023-06-28,Southwest,Supply Chain Solutions,351.5958126485823,50.26699601550992,80.21018985464755,DRV-284,4,5,0.8
VH-2633,2023-02-08,West,Supply Chain Solutions,486.0489591704587,60.69297988231652,88.97378642042386,DRV-146,8,10,0.8
VH-8001,2023-01-03,West,Distribution Center Management,421.5026817051606,50.00385322056335,90.31059455036718,DRV-275,9,10,0.9
VH-8020,2023-03-05,Northeast,Transportation Management,476.6653809346778,65.32251192893918,62.540545719270455,DRV-491,5,7,0.7142857142857143
VH-9149,2023-01-29,West,Fleet Maintenance,340.55261173082465,39.95535296093785,74.24951489495373,DRV-557,3,5,0.6
VH-5701,2024-01-07,West,Distribution Center Management,573.1958206788627,63.76191197042298,75.20420856112787,DRV-974,4,5,0.8
VH-7735,2024-06-06,Southwest,Freight Management,540.2969240522974,65.65297906422386,62.29884255237622,DRV-892,1,2,0.5
VH-2013,2023-04-07,Southwest,Supply Chain Solutions,382.53574541479946,52.25825307920124,71.32617215131735,DRV-469,8,11,0.7272727272727273
VH-4299,2024-03-17,Southeast,Fleet Maintenance,280.5999819975273,37.96857756485136,68.34540122309228,DRV-455,6,9,0.6666666666666666
VH-2506,2023-07-22,West,Distribution Center Management,480.0268599145429,58.713248201821145,66.46133807998527,DRV-422,7,9,0.7777777777777778
VH-5803,2024-02-15,West,Fleet Maintenance,214.0406212231273,24.19525245055985,78.54073307863263,DRV-587,1,3,0.3333333333333333
VH-1977,2023-01-21,Northwest,Transportation Management,292.1669592861473,40.737611751528554,92.59954247526132,DRV-442,12,14,0.8571428571428571
VH-2817,2024-07-04,West,Supply Chain Solutions,401.5704050107515,58.336340480072906,56.26953749182266,DRV-719,2,3,0.6666666666666666
VH-5901,2023-04-12,Northeast,Transportation Management,344.2157610561436,55.41276420260518,78.91954647958056,DRV-322,12,15,0.8
VH-7798,2023-02-15,Northwest,Transportation Management,605.3897777199622,88.19899384798815,69.45859252948391,DRV-709,6,8,0.75
VH-1473,2023-03-07,West,Supply Chain Solutions,410.4662336336689,61.423003525585095,78.43136497055568,DRV-216,10,13,0.7692307692307693
VH-1567,2024-08-25,Northeast,Freight Management,508.49783530558926,66.60150821676659,90.85423508194181,DRV-935,7,9,0.7777777777777778
VH-8966,2023-06-13,Southeast,Transportation Management,188.70840710247433,23.345228819699564,82.23946830251306,DRV-596,10,13,0.7692307692307693
VH-3258,2023-04-21,Northwest,Distribution Center Management,235.86258485978388,30.01465946174867,71.35777316085188,DRV-990,6,10,0.6
VH-9120,2023-12-04,Midwest,Distribution Center Management,368.89009516732807,59.4654503289387,83.27256377630844,DRV-402,0,1,0.0
VH-5310,2023-05-03,West,Fleet Maintenance,475.61055131467555,58.795618858843305,70.72661317949508,DRV-584,12,14,0.8571428571428571
VH-2982,2024-12-05,Northwest,Distribution Center Management,297.54964400037454,35.69552879832001,61.114331936391,DRV-728,5,8,0.625
VH-2096,2024-03-22,Southwest,Distribution Center Management,493.5331006468986,66.17514846273906,72.01622329531374,DRV-152,6,9,0.6666666666666666
VH-7610,2024-09-02,Northwest,Fleet Maintenance,611.802054651029,75.08347573580043,23.777143803059673,DRV-886,1,2,0.5
VH-4570,2023-10-18,Southwest,Dedicated Contract Carriage,355.36413363744225,43.15592695944934,59.62132143220336,DRV-308,5,6,0.8333333333333334
VH-7497,2024-11-01,West,Supply Chain Solutions,448.6243369107028,64.81066284737884,89.8941447186633,DRV-637,15,18,0.8333333333333334
VH-4646,2024-02-16,Northeast,Distribution Center Management,417.1007320366595,69.0179720325373,62.276756782947906,DRV-314,3,5,0.6
VH-3419,2024-09-06,Southwest,Fleet Maintenance,399.12822291826245,58.5543992675004,65.9075764650427,DRV-956,2,4,0.5
VH-5279,2023-10-08,Northwest,Transportation Management,488.2030273156017,78.89078055797525,63.86194395598665,DRV-653,6,8,0.75
VH-1673,2023-02-12,Northwest,Transportation Management,451.0502721973339,66.56919937158962,51.39216437759426,DRV-745,5,8,0.625
VH-3802,2024-04-30,Southwest,Freight Management,428.1030257559894,61.79034474653259,58.53200067690335,DRV-350,9,10,0.9
VH-8312,2024-08-18,Southeast,Distribution Center Management,466.973283764343,68.3248320104493,60.731743706606224,DRV-823,4,6,0.6666666666666666
VH-3369,2024-12-03,Southeast,Supply Chain Solutions,553.5353458051369,62.171090785047994,85.02657992373612,DRV-671,12,15,0.8
VH-5530,2023-02-20,Southeast,Fleet Maintenance,522.451217287757,83.25324299610473,70.15522408681346,DRV-552,4,5,0.8
VH-2066,2023-07-29,Southwest,Freight Management,239.400807100075,30.942534993785184,74.34265976497856,DRV-774,3,6,0.5
VH-6432,2023-05-06,Southwest,Freight Management,343.6954269221143,44.26814799414581,90.0538826579657,DRV-711,5,6,0.8333333333333334
VH-9073,2024-05-06,Northwest,Fleet Maintenance,520.1242642668764,75.32597716995025,73.91083530709483,DRV-902,6,8,0.75
VH-1687,2024-05-23,West,Fleet Maintenance,759.789588735796,90.43907073371106,44.597236374752626,DRV-495,9,10,0.9
VH-1068,2024-08-03,West,Fleet Maintenance,371.40926651341704,56.919464141858256,90.38398145627534,DRV-957,9,13,0.6923076923076923
VH-7774,2023-09-15,Northeast,Fleet Maintenance,270.1944566373203,41.14332474901762,59.61457941445579,DRV-736,4,6,0.6666666666666666
VH-1419,2023-07-07,Southwest,Supply Chain Solutions,723.3989561754549,95.61179563802152,82.56068788373034,DRV-594,5,6,0.8333333333333334
VH-7891,2023-08-18,West,Fleet Maintenance,602.0083440853941,76.63866777707274,79.85627539290816,DRV-314,5,6,0.8333333333333334
VH-6593,2023-07-08,West,Supply Chain Solutions,594.1267531406933,92.93217051926649,84.18380287925892,DRV-349,8,11,0.7272727272727273
VH-7104,2024-02-19,Southeast,Supply Chain Solutions,463.22119665381973,62.6762062835611,74.70647774661605,DRV-345,6,8,0.75
VH-4892,2023-01-10,Southeast,Supply Chain Solutions,443.9030115094076,62.26508156911831,82.86884853962688,DRV-491,3,5,0.6
VH-1439,2023-04-24,Southeast,Transportation Management,432.9061907805072,51.3565328471415,86.05284506988876,DRV-382,6,8,0.75
VH-2208,2023-03-17,Midwest,Dedicated Contract Carriage,541.2947227171694,80.54094119837121,84.27594026618931,DRV-383,6,9,0.6666666666666666
VH-3563,2024-11-06,West,Freight Management,600.2707821938859,90.51228903130979,54.36662779387177,DRV-491,5,6,0.8333333333333334
